"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Sehari ga baca buku dan nulis diary. Rasanya jiwa terasa hampa. Haussss butuh asupan ilmu pengetahuan. ☺. Makasih tulisannya sangat mewakili,"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Keren, jujur aku perhatikan EYD dan PUEBI-nya bagus sekali hahaha"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Nice saya bisa merasakanya dari pilihan kata yang kamu pakai dalam menulis jawaban ini.\n\nKamu benar ketika banyak membaca kita menjadi lebih kritis dan sensitif terhadap lingkungan kita. Kadang itu berlebihan sehingga orang lain merasa tidak nyaman dan menjauhi kita ( tentu ini tidak berlaku dengan yang sefrekuensi) sulit memang menjadi pribadi yang kritis dan perasa dilingkungan pergaulan sekarang, banyak yang capek dan akhirnya kembali mengikuti arus yang kalau dipikir ulang lebih banyak unfaedahnya. Akhirnya kita harus pandai menempatkan diri sesuai dengan situasi, dan lawan bicara. Tapi membaca itu memang bermanfaat selain menambah wawasan kita bisa lebih berempati dan dan melihat masalah dari berbagai sisi."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","penyampaian nya bagus banget jujur saya iri karena saya sendiri masih malas dalam membaca buku dan sedang berusaha melawannya dengan membaca-baca artikel, berita dan cerita-cerita dari seseorang. dan kalau boleh tahu buku apa saja sih yang kamu sudah pernah baca dan paling berpengaruh\n\nsaya ingin membeli buku tapi gatau buku apa yang harus di beli untuk langkah awal saya sendiri untuk menimbulkan rasa cinta membaca buku :')"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Sepertinya seru jika kita ngobrol tentang buku-buku yang kau baca, aku anak SMA yg sering dianggap so dewasa karena cara berbicara yang terlalu baku, mungkin berteman dengan orang yang menyukai buku dengan isi yg berat akan menyenangkan. ☺️"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Wihh kereen banget, aku hampir se-frekuensi sama kamu, sering gak dapet temen buat bahas isu yang mau banget dibahas. Hal hasil jadi nulis deh, salut ih sama kamu. Btw, tulisan kamu udh rapih banget"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","baca ini dan tau kalau kita seumuran buatku mikir ""wah ternyata ada yang satu spesies"" :')"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","saya senang sekali membaca tulisan ini. Saya juga senang membaca dan menulis sejak SD. Saya rajin sekali ke perpustakan daerah bahkan sudah menulis cerpen untuk dipajang di mading atau ikut dalam perlombaan. Saya berusaha tetap menulis meskipun hanya dalam bentuk diary karena itu sangat berguna sekali. Gak habis satu buku notebook yang besar, terbit buku catatan lainnya. Saya senang, berbagi dalam bentuk tulisan dan senang belajar untuk menulis hal hal yang baik. Meskipun kebanyakan adalah fiksi. Saya agak tidak nyambung dengan karya ilmiah, tapi kita sambung sambungkan saja, namanya juga belajar.\n\nSemangat terus dear!"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Terhipnotis dengan tulisanmu, Kak. Sangat relate dengan kehidupan saya, poin yang paling pas yaitu seringnya saya untuk diam menganalisa orang-orang sekitar untuk mempertimbangkan apakah orang tersebut pas untuk dijadikan sebagai teman bercanda, diskusi, curhat, dan lain-lainnya. Semangat Kak dalam menulisnyaa, keren✨🤟"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Great personality.. whom knows WHAT, WHY, WHEN, WHERE and HOW… it's rare nowadays indeed.\n\nFor me, reading is when i have urge or when it's necessary to make myself better that's why i have almost all 'Malcolm Gladwell's books' on my shelves haha…\n\nI ever read someone infamous wrote 'you won't live long enough to experience it by yourself. That's why you read to learn from other's experience. Sounds great, isn't it *smirk face*\n\nPeace"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Wahhh.. Selama ini saya mengalami ""kebingungan"" tentang kenapa saya berbeda dengan orang lain, seperti tiba-tiba merefleksikan diri dengan pola-pola abstrak itu atau terbiasa mengamati karakter seseorang, sempat kepikiran bahwa saya tidak normal dan coba buat hilangkan kebiasaan itu, tapi entah kenapa di sisi lain saya juga tetap menikmati kebiasaan itu. Dari tulisan mba, ""kebingungan""ku ini jadi terbuka jawabannya. Terimakasih mba..\n\nJuga, semua yang mba tulis relate sama saya, tapi bedanya, saya seperti itu bukan pengaruh dari baca buku dan sampai sekarangpun belum tau alasannya kenapa saya begitu."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","waww, haloo mba\n\nentah kenapa saya merasa sangat senang ketika baca tulisannya (serasa punya temen hehe), karena hampir semuanya sama, kecuali menulis tapi sekarang saya sedang mencoba untuk membangun kebiasaan membuat jurnal harian. Dan saya juga masih SMA serta berusia 16 tahun, juga berada di lingkungan yang kurang dalam segi minat baca, suka baca buku berbau sejarah, dan sejenisnya."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","punya rekomendasi buku tentang self improvement ga kak atau psikologis gitu,makasihh juga sudah berbagi pengalamannya"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Hai, apa yg kamu tulis benar sekali. Aku rasa klo kita sebaya dan satu sekolah kita bisa jadi teman yg baik haha…\n\nJadi kangen masa sekolah klo jam istirahat kaburnya ke perpus (°u°,,)"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Keren, emang sih seumuran anak SMA kalo baca buku jarang yang berat-berat. Kalaupun ada jarang banget, padahal kalo seleranya sama bakal seru bahas sana-sini. Banyak poin yang relate, salut sama tulisannya. Sukses terus🤗"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","hahah, liat pola dari hal abstrak relate parah, mengkomunikasikan sesuatu jadi semakin berat kalau orang-orang tanya alasan terhadap sikap yang kita ambil, cape bet"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","emang apa yang salah sama buku teenlit? just bcs its called teenlit ga berarti semua ttg romance menye menye. padahal mbanya td blg dgn baca buku jadi ga suka ngejudge sepihak"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Entah kenapa hak ini juga relate sama saya sejak SMA. Susah banget cari teman yang bisa diajak diskusi dan berpikir kritis terus menyangkut topik-topik yangga pernah terpikirkan sebelumnya."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Ternyata disini juga banyak yang kaya saya. Dulu waktu masih suka baca buku-buku anti mainstream, saya suka gelisah sendiri karena gak ada teman untuk diajak berdiskusi, teman saya rata-rata ya suka baca cerita/novel teenlit yang tema nya kisah anak SMA gitulah. Ketika saya ajak ikut baca buku-buku saya, pada gak minat. Alhasil saya sendiri jadinya enek membaca, sampai saat ini pun masih belum ada niat untuk membaca lagi.\n\nSaya pikir-pikir kembali sepertinya gak perlu menyalahkan orang atas mencari kebahagiaan sendiri, biarkan mereka menjalankan apa yang mereka senangi, begitu juga saya. Upaya membangun minat membaca saya kembali saat ini yaitu, mengumpulkan list judul buku apa saja yang ingin saya baca, menabung, baru deh beli bukunya. Semoga saya, kamu, atau kalian yang lagi dalam masa jenuhnya membaca bisa membangkitkan hobi kalian lagi ya!\n\nMakasih kak, sudah sharing pengalamannya."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Relate sma diriku yang sekarang, yang mana lgi di fase 'mblokek' baca buku. Rasanya gk karuan, jenuh, bingung mau ngapain. Ketika dipaksa buat baca malah jadi tumpul buat cerna isi bukunya bat. :("
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Dari segi bahasa dan struktur kalimat, kamu memang pecinta buku..aku kagum aj jrg2 ad org kyk gini"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Persis teman saya. Tapi dia lebih parah lagi karena ditambah menggandrungi puisi. Saya kalau baca tulisannya kadang suka kurang paham karena tata kalimatnya beda dengan kalimat biasa dan tentunya banyak diksi puitis. Mungkin karena saya lebih sering baca novel enggres jadinya kalau bertemu spesies kalian sering bingung sama tulisannya ha ha ha."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Saya baca berbagai jenis buku, jadi ada teman yang bisa diajak ngobrol tentang itu, ada yang tidak. Misalnya saya bisa ngobrolin manga dengan teman-teman penggemar manga (kelompok yang baca shoujo biasanya beda dengan yang shonen tapi banyak juga yang baca semua), buku Harry Potter dengan sesama Potterhead, tapi masalahnya tidak semua genre yang saya baca ada sparringnya."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","saya pengen jadi kayak kamu, pengen banget baca banyak buku tapi, gaada duit haha. mungkin kakaknya tau dimana tempat atau platform yang banyak novel dan buku pengetahuan gratis"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","kakkk, ingin sekali rasanya bisa seperti kakakk, se""gila"" itu dengan membaca. bolehkah kakak rekomendasikan buku bagus yang mudah dicerna kata2nya, buat ""pemula"" seperti saya?😁"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Saya juga suka membaca,tapi kalau mau membaca seperti buku begitu,enaknya dimana ya kak?karena sering enggak jumpa di online,,atau harus beli buku deh jadinyaa(mahal):(("
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Bener bangeet kak. Lebih dari setengah poin2 yang ada di atas, saya udah pernah ngerasain juga. Berbagi dikit, kebetulan saya juga salah satu yang suka baca buku sejak SD. Dan itu terus berlanjut sampai saya awal kuliah. Dan selama beberapa tahun itu saya selalu ngerasain sebagian besar poin2 yg ada di atas. Trus kadang kaya kebiasaan baru, cara berfikir, saya ngerasa kaya beda aja dari kebanyakan orang. Dimana saya ga bisa sepenuhnya cerita tentang apa yg saya fikirkan ke berbagai orang. Cuma beberapa orang yg juga memiliki latar belakang hobi yg sama pada akhirnya yg memang memahami hal2 tersebut. Selain itu saya juga ngerasa dalam hal kosakata, sudut pandang, juga semakin luas, dan ga suka juga menjudge suatu hal. Itu sih kak yg saya rasain manfaat dari hobi membaca"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Dulu ketika saya smp saya suka sekali baca buku ya walaupun cuma sekedar buku cetak pelajaran atau buku2 ttg komputer, komik dan novel2 kehidupan yg ringan (komik termasuk buku kan? Hehehe) tp sejak populernya sosmed di jaman saya sma sampe kuliah malah jarang bgt baca buku jd terasa pikiran ini menumpul dan sulit sekali mengungkapkan dgn kata2 apa yg dipikiran krn kurangnya kosa kata, baca buku pun krn tugas kuliah sama bikin skripsi. Saya salut dgn mu dek di umur segitu kamu suka dengan membaca buku yg mungkin bagi saya , saya pun sedang berusaha memaksakan diri untuk membaca lg dimulai dr komik, qoura dan ebook novel2 ringan dan berhenti dr semua sosmed kecuali ya qoura ini 😁"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Saya malah pusing sama kosakata yg belum saya ketahui (atau tau artinya, tapi sering lupa ngga make). Soalnya tiap baca buku jadinya malah tiap ketemu kosa kata yg jarang didenger langsung kebelet nyatet. Jadi malah bolak-balik baca-catet x"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Relate. Hampir semua temen² sy suka baca buku. Tetapi, ketika saya bertanya pendapat mereka mengenai buku-buku seperti Laut Bercerita, Serial Bumi, The Little Prince, Sherlock Holmes, dsb, mereka malah bingung. Eh, taunya suka baca Novel-novel Teenlit, hehe."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","wah, sepertinya saya ketemu orang sefrekuensi ya. saya juga dulu baca teenlit, tapi berhubung teenlit sekarang isinya bedboi dan gudgirl (atau sebaliknya) saya jadi bosan bahkan muak sebelum baca, selera saya lumayan abstrak… mungkin? edgar allan poe, salah satu penulis yang membangun saya. pertama kali belajar menulis cerita itu saya masih umur lima taun, itupun isinya tentang bocah yang pengen ke bulan tapi nggak pake roket wkwkwk. selebihnya sama, kritis bahkan karna kebiasaan berpikir kritis saya jadi berasa merendahkan orang padahal saya cuma berpendapat dalam hati awokawok"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Saya pernah berkunjung ke sebuah perpustakaan di Kementerian HAM dan saya melihat sebuah tulisan yang inspiratif yakni ""Today a reader tomorrow a leader"", jadi teruskanlah kegiatan banyak membaca anda terutama bacaan-bacaan yang berisi Ilmu pengetahuan dan teruskan dan asah juga kemampuan menulis anda.\n\nSaya memiliki sebuah buku berjudul ""Data Mining"" yang ditulis oleh Charu C.Aggarwal berisi 693 halaman di luar Bibliography dan Daftar Isi. Buku ini saya beli dari amazon.com. Charu ini adalah seorang Distinguished Research Staff Member di IBM T.J. Watson Research Center di New York. Buku ini berisi teori Data Mining yang padat ilmu dan merupakan disipin Ilmu lintas displin (Basis Data, Algoritma dan Statistik) sehingga butuh usaha lebih untuk memahaminya dan saya berfikir, bagaimana dia dapat menuliskan buku tebal dan kaya ilmu tersebut ?!. Tidak hanya buku itu, namun banyak karya tulis Ilmu-ilmu terkait ""Data Mining"" yang merupakan ilmu yang tidak mudah bagi banyak orang mencernanya, terlebih ia menulis dengan bahasa Inggris, bukan bahasa Native nya. Melihat penulis dengan kapasitas menulis sedemikian hebatnya, saya sendiri yang hanya sudah menulis sejumlah artikel termasuk tutorial, blog dan Artikel Ilmiah merasa tidak ada apa-apanya. Terkadang untuk ukuran penguasaan Ilmu, kita harus melihat orang-orang di atas kita agar kita semakin terpacu prestasi intelektual dan kerja nyata kita."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Membaca buku sebenarnya hanya Sulit di awal saja, mungkin Minggu ini rajin dan Minggu Minggu kemudian sudah tidak membaca lagi oleh Sabab itu mungkin dengan tulisan ini dibuat saya berkomitmen dengan membaca mininal satu menit sehari untuk membuat kebiasaan membaca dan jika menemui kejenuhan mungkin bisa mencampur dengan bacaan lain semisal buku komik atau menonton video di youtube buat hiburan.\n\npoin nomor tiga Tidak lagi asal men-judge orang dan selalu berusaha melihat setiap hal yang terjadi dari berbagai sudut pandang\n\nBener sih sesuai dengan ilustrasinya sebuah kubus rubik, kebanyakan mengomentari sesuatu hanya melihat dari sisi depannya saja tanpa melihat sisi sisi yang lain.\n\nrelate jugasih menambah kosa kata bahasa baru, saya juga menyadari kelemahan saya belum bisa menjelaskan sesuatu yang rumit dengan bahasa yang sederhana, yang dapat dimengerti banyak orang.\n\nSetuju juga dengan jika melakukan sesuatu dengan wajar dan konsisten mungkin kedepannya memiliki manfaat. Terima kasih untuk penulis untuk opininya, banyak yang relate dengan saya."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Hah saya merasa malu dikarenakan saya sudah mau kuliah tapi masih membaca novel teenlit, novel percintaan anak SMA. Malu saya."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Apa yg kamu rasakan dan tuliskan, saya merasakannya juga, 99% sama.\n\nMemang saya jg baru sadar, saat SD di saat teman lainnya melakukan aneka aktivitas fisik, saya lebih suka menggambar atau membaca buku (saking langganannya ke perpustakaan, penjaga perpustakaan tidak memberlakukan kartu pinjam meminjam buku lagi ke saya).\n\nNamun lama kelamaan mulai mengenal sepakbola, volley, band, organisasi, dan jadi berkurang sedikit aktivitas membacanya (lebih kuat sosialnya).\n\nNamun saat kuliah dan bekerja saat ini, hobi itu muncul kembali, semuanya terjalin seimbang baik sosial maupun me time.\n\nJust sharing.\n\nKamu masih muda dan perjalanan masih panjang.\n\nPercayalah bahwa tiap manusia terlahir dengan keunikan masing-masing dan yakin menjadi dirimu apa adanya."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Sama kak saya sering baca buku juga tapi tidak tertarik novel cinta²an ala wattpad dilan gitu wkwk. Dulu saat saya SD sm SMP masih tertarik. Tapi saat SMP kls 9 saya mulai membaca buku self improvement. Saat SMP pun saya masih punya teman diskusi untuk membahas buku tersebut karena dulu SMP saya negeri dan anak perpustakaannya aktif serta nyambung jika di acak diskusi. Lalu, saat masuk SMK swasta saya benar² meninggalkan buku yg menye menye wkwk. Dan sering baca buku yang self improvement atau yg lainnya tapi tidak dengan novel bucin menye menye haha. Tapi saat itu pula saya mulai kesepian, tidak ada teman sekelas yang sefrekuensi denganku. Mereka tidak suka baca buku seperti itu kadang novel bucin pun hanya ada beberapa yang baca dan mereka lebih banyak suka nonton film. Misal kaya novel Antares lalu dijadikan series, nah mereka lebih suka yang seperti itu. Disini juga saya tidak menjudge karna setiap orang punya seleranya masing-masing. Cuman saya juga ingin berdiskusi tentang buku yang saya baca seperti hal nya mereka mendiskusikan novel dan serial yang mereka tonton. Benar-benar kesepian, saat bel istirahat pun saya jarang ke kantin dan selalu bawa bekal dari rumah. Dinikmati sambil membaca buku di sudut kelas sendiri. Sampai-sampai sekelas menjulukiku pendiam dan kutu buku. Padahal nyatanya saya tidak sependiam itu ah dan mungkin tidak kutu buku juga. Atau mungkin saya yang ga merasa? Haha tapi memang saya rasa tak seperti itu"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Kerenn banget tulisannya, sama banget dan related even aku biasa ajah baca buku. Tpi bener2 kadnag lingkungan kayak kurang dan gk ada temen dan ngerasa sendiri. Btw kmu Purwokertonya mana?"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Permisi, mau nanya boleh? Tips agar rajin baca buku apa Kak?"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Setiap selesai membaca suatu buku, saya selalu meletakkan buku itu di sebelah saya sembari rebahan dan merefleksikan semua yang saya ingat dari buku tersebut. Saya selalu mengkritisi dan menganalisa segala “mengapa dan bagaimana” bisa terjadi pada sebuah kehidupan.\n\nSaya juga sering seperti ini, biasanya setelah merenungi buku yang telah saya baca saya merasa butuh untuk berdiskusi, mengutarakan segala emosi saya dan cara pandang saya.\n\nBiasanya adik saya yang selalu jadi sasaran diskusi kalau tidak saya akan menulisnya atau saya akan self talk. Teman teman saya jarang sekali yang nyaman untuk diskusi tentang buku/bacaan.\n\njadi ketika saya berada dilingkungan luar saya merasakan sekali bagaimana rasanya ""berjalan sendiri""."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","kerennn… saya juga baru 2 tahun terakhir suka baca buku.. buku2 yang saya baca dominan self improvement dan self controling, beberapa buku kumpulan puisi dan sekarang ini lagi asyik baca novel karya paulo coelho sama michael scott.. eh, apa boleh diskusi tentang buku2 yang sudah dibaca? saya juga ga punya temen buat membahas imajinasi hasil dari baca buku wkwk"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Ahahaha kebetulan saat ini saya juga tengah berada di situasi yang persis dg yg kk alami😅 saya juga siswa kelas 11 dan seorang pecinta buku yang terjebak di tengah² orang² yg kurang minat terhadap buku😂 saat ini di sekolah saya sudah menerapkan jam literasi tetapi teman² saya di jam tersebut malah sibuk membuat tugas yg alhasil hanya saya sendiri saja yg membaca buku😂 tetap semangat membaca ya kak jangan pernah patah semangat😁"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","gabung dalam klub buku, selain ketemu teman2 yang se hobi, kita juga bisa mendapatkan banyak hal loh dari kegiatan bedah buku"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Sejak dulu SMP bahkan SD saya begitu menyukai buku yg genrenya sangat jarang anak seusia itu tertarik. Sering jahil meminjam buku bapak saya untuk melihat-lihat dan membaca sedikit ( buku peradaban dunia, konspirasi, sejarah dan filosofi, ensiklopedia ) itu sih seingat sayam\n\nBedanya saya tidak membaca buku setiap hari sekarang, karena memang mood²an dalam hal itu. Sebaliknya, kegiatan literasi saya lakukan dengan membaca berbagai referensi² dari internet dan kdg dari video di Youtube, atau bahkan sebuah film.\n\nSelalu sendirian, ketika saya tidak ada teman untuk membahas hal-hal yg saya sukai ( seperti sejarah, politik, ataupun sejenisnya ) saya menyalurkannya melalui tulisan di media sosial atau menulis komentar. Ngomong sendiri juga pernah 😅 saya suka bila mendapat teman online yang ternyata sefrekuensi. Alhamdulillah di SMA saya mendapatkan sahabat yg lumayan paham, dapat diajak diskusi sedikit lah paling tidak. Di rumah pun saya bingung mau berbicara dg siapa selain Bapak saya.\n\nUntuk poin 3 dan 4 saya biasanya mendapatkannya setelah menonton suatu film dan membaca artikel.\n\nDan poin 7 & 8 entah napa saya merasa memilikinya. Gak sadar juga kalau ternyata selama ini saya suka mengamati. Selalu dg serius memahami suatu subjek ataupun objek. Semakin sering ""bereaksi"" intinya.\n\nSaya orang yang begitu menyukai bacaan, terutama tentang ilmu pengetahuan umum dan lingkungan sekitar. Ataupun menyimak orang lain yg sedang membahas materi yg saya suka, misal waktu pelajaran sejarah, ataupun bapak saya yg mengajak diskusi.\n\nTerkadang sedikit sedih ketika kamu harus terus sendirian menyukai suatu hal. Tapi selama ini saya selalu memegang prinsip ""berbeda itu asyik"". Itu yg membuat saya selalu percaya diri.\n\nOh ya, saya juga mau menambahkan, keren sekali tulisannya 👏"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Aku Juga Ada maksudnya itu masuk ke dalam diriku Juga. Sampai Hal mengamati ini disangka oleh temanku sebagai rasa Suka terhadap lawan jenis. Padahal Saya tidak Hanya mengamati lawan jenis Tapi sesama jenis, bukan Aku bukan biseksual. Hanya suka mengamati perilaku mereka. Sampai ada seoranh lawan jenis yang menyadari bahwa dirinya sedang diamati. Dan dia komplain Dan akhirnya Aku pun menjelaskan. Kadanh kebiasaan ini muncul sendiri tanpa disadari. Pada Saat itu Aku sedang berada di ruang guru, kebetulan Ada lawan jenis berada 1 meter di depan Saya . Dan tanpa sadar sya langsung mengamati dia. Dan guru pun lewat dan menasehati Saya. Kamu ga boleh melihatseperti itu, lebih baik kenalan langsung dsb. Intinya beliau menuduh Saya memandang dengan aneh aneh,padahal Tidak. Ingin ku smackdown beliau, badannya pun lebih kecil dariku. Tapi sadar bahwa itu Tidak etis. Alhasil Aku jadi lebih waspada akan kebiasaan ini"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Tapi sayang sekali teman saya jarang suka buku. Kalaupun ada, sukanya teenlit (kejadiannya sama persis seperti yang anda tulis), atau tidak baca buku angst dengan topik paling pasaran dengan karakter super menye menye ( saya tidak bermaksud menjudge mereka. Saya hanya sedikit sayang karna lebih banyak buku yang lebih baik dari itu :p)\n\nSaya juga awalnya pernah baca teenlit. Saat SMP juga 😂. Awalnya karna fomo dan teracuni konten di Toktok yang ngebahas buku² seperti itu, dan saya yang pemula ini hanya bisa ngikut karna dulu saya tipe yang suka genre angst :) dan pas baca saya enjoy saja (DULU). Tapi semakin saya mengorek genre genre buku lain, saya baru sadar bahwa… ternyata buku tuh benar benar se WOW itu. Dan ketika saya buka lagi buku teenlit yang pernah saya ""suka"" dulu, waduh. Ga bisa berkata-kata 😂. Langsung pengen preloved saja.\n\nSaya jadi kenal sama Andrea hinata, Akiyoshi Rikako, Leila S. Chudori, Fyodor Dostoyevsky, Albert Camus, Osamu Dazai, Pramoedya Ananta Toer, dan pengarang-pengarang hebat lainnya.\n\nSaya bukannya menjudge selera bacaan orang-orang yang suka teenlit. Saya tahu mungkin banyak orang yang tipe bacaannya seperti itu. Saya juga pernah ketemu orang yang bilang, satu judul buku teenlit dia itu buku terbaik dan WAJIB dibeli semua orang, saya cuma bisa mengangguk sambil senyum senyum saja. Seolah ngeliat diri saya yang dulu, suka baca teenlit dan mengcap buku itu sangat bagus. Tapi apa, ya. Entahlah, kata-katanya terlalu sulit untuk dirangkai :) saya hanya berharap masyarakat Indonesia tahu betapa serunya literasi.\n\nMakanya saya sering membuka Quora ataupun X untuk menjawab pertanyaan seperti: ""Apa judul buku favorit mu? "" ataupun di X saya bakal nangkring di base buku yang bahas buku semua. Dan jawab pertanyaan-pertanyaan mereka yang sekiranya saya bisa balas. :)"
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Saya juga pernah ada di fase merasa sangat jenuh dengan membaca buku. Hidup saya menjadi gelisah, susah fokus, dan mendadak tidak bergairah lagi untuk membaca, serta muak sekali rasanya ketika melihat buku.\n\nSaya juga pernah mengalami hal ini. Dulu saat mahasiswa, saya ikut forum menulis dan saya sangat menggandrungi hal-hal yang berkaitan dengan menulis dan membaca buku. Akan tetapi, saya menyadari, bahwa ""pintar sendiri"" itu tidak enak, tidak membawa dampak positif bagi diri dan lingkungan, sehingga aktivitas membaca dan menulis membuat saya mual.\n\n2017 saya mulai kembali untuk mencintai buku, tapi dengan tema keprofesian yang saya geluti. Hal ini berdampak positif bagi peningkatan profesionalisme saya dan menekan human error saat bekerja."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Jadi ingat diri sendiri, saya suka membaca sejak SD, saya masih ingat buku pertama yang almarhumah mama saya belikan buat saya adalah buku tentang pencernaan manusia dan buku seperti chicken soup for the soul. Dua buku itu saya baca bolak balik sampe lecek. Saya mulai membaca buku bahasa inggris ketika kuliah ( jaman saya belum ada google translate) jadi translate pake kamus yang seberat kursi itu. Kuliah di jurusan psikologi membuat saya harus banyak membaca dan terkadang buku terjemahan bikin saya senewen. Jadinya saya harus nerjemahin satu2 dan jadi lama banget klo baca. Nah, saya dikasih tips sama teman saya yang saat itu bahasa inggrisnya udah level master, kata dia baca saja pake bahasa asli, gak perlu tau juga semua kata per kata, yang penting paham dulu garis besarnya. Dan itu berhasil, nah supaya saya bisa baca buku bahasa inggris tanpa lihat kamus, tiap malam saya baca kamus bahasa inggris, setelah itu saya tertidur, dan efeknya sangat bagus, jadi gampang diingat. Trus, mengenai circle pertemanan yang gak terlalu suka baca buku kecuali kalo dibutuhkan saja, membuat saya tidak bisa bercerita tentang buku2 yang saya baca selama ini. Jadi klo ketemu yang sefrekuensi rasanya senang sekali tapi itu sangat langka. Oh ya, saya punya buku terjemahan Meine Kampf Aldolf Hitler, pertama kali membacanya saya senewen karena terjemahannya sangat tidak mudah untuk dipahami sudahlah buku setebal bantal eh terjemahannya tidak bagus, mau marah tapi gimana??? Tapi, makin ke sini makin mudah setelah saya coba baca lagi dengan hati gembira 😅 btw saya penggemar buku sejarah. Oh iya kalau surat kabar luar negeri yang saya suka baca itu New York Times, Washington Post, dan Der Spiegel versi Inggris, susah tapi banyak kosa kata baru yang bisa dipelajari di situ."
"Apa dampak yang Anda rasakan dengan membaca buku setiap hari?","Aku membaca kyk org gila sejak kecil, ya tapi jd susah dapat teman diskusi, sering dicap sbg: sok tahu.\n\nKadang kaget dibilang spt itu, padahal aku ngomong krn dapat pengetahuan itu dr membaca.\n\nKebiasaan membaca jd drop sekali setelah ada socmed th 2000an.\n\nBener Bu Karlina Leksono bilang, socmed ini bikin ""dangkal"".\n\nKemampuan membaca teks jd menurun drastis.\n\nDulu mbaca Kahlil Gibran, Shakespeare…dll sastra klasik segebeng2 bisa lancaaar saja, setelah kenal socmed, jd drop & mudah terdistraksi.\n\nYa tapi setidaknya dg adanya socmed & internet, aku bisa mbaca puluhan artikel tiap hari.\n\nSetelah nemu Quora, ya makin banyak mbaca artikel2 pendek.\n\nBedanya dengan Kevin: aku tetap malas nulis 😅🤪\n\nNulis hanya krn tugas papers, terakhir thesis.\n\nMemang semua berakhir dg the best sih.\n\nMungkin krn perspektif yang meluas ya, jd kalau melihat suatu kasus juga berbeda dan tidak dangkal.\n\nOh ya, membaca juga membuat manusia jd sulit rasis.\n\nSetidaknya terjadi padaku, meski aku jg beberapa kali mengalami perlakuan rasis, tapi tetap tidak membuatku jd rasis.\n\nDampak itu jg kuketahui belakangan.\n\nWaktu pertama kali bisa membaca, bacaan pertamaku selain Alkitab hard cover kulit adalah petualangan Tom Syawer & Kisah Winnetou Kepala Suku Indian.\n\nAku baru tahu, novel2 itu bicara ttg: anti rasisme.\n\nKisah para tokoh dalam novel itu berdampak pd pola pikirku sepanjang hidup."
